issue_id,timestamp,category,description,latitude,longitude,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon,date,week
ISS_20250613034005_4606,2024-10-28 11:24:00,Verkehr,"Die Baustelle an der B482 bei Petershagen dauert schon drei Monate und die Umleitung durch die Wohngebiete ist eine Katastrophe. Schwere LKWs fahren jetzt durch schmale Straßen wo Kinder spielen, das kann nicht so weitergehen.",52.40011876875324,8.996245572317257,Petershagen,Stadt,Nordrhein-Westfalen,55-64,male,migrant_eu,LAND_08_VM,Baden-Württemberg - Ministerium für Verkehr,Land,11,0,28,44,2024-10,4,False,True,True,False,2024-10-28,2024-10-28/2024-11-03
ISS_20250613034006_4626,2023-04-07 19:46:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro ist seit Wochen außer Betrieb und am Telefon erreicht man niemanden. Für einen einfachen Personalausweis-Antrag muss ich jetzt extra frei nehmen und hoffen, dass ich ohne Termin drankomme.",50.92687670356013,8.347809533556177,Bad Laasphe,Stadt,Nordrhein-Westfalen,25-34,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,19,4,7,14,2023-04,2,False,False,False,False,2023-04-07,2023-04-03/2023-04-09
ISS_20250613034019_7092,2023-10-18 04:50:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Breiholz ist viel zu hoch im Vergleich zu den Nachbargemeinden. Dadurch wandern immer mehr Unternehmen ab und unsere Ortschaft verliert Arbeitsplätze und Steuereinnahmen.,54.20167187449235,9.53416265265476,Breiholz,Gemeinde,Schleswig-Holstein,45-54,male,citizen,LAND_13_FM,Mecklenburg-Vorpommern - Ministerium der Finanzen,Land,4,2,18,42,2023-10,4,False,False,False,False,2023-10-18,2023-10-16/2023-10-22
ISS_20250613034005_9466,2025-02-27 11:31:00,Gesundheit,Das Gesundheitsamt hat seit drei Wochen nicht auf meinen Antrag für den Gesundheitszeugnis reagiert. Ich brauche das Dokument dringend für meinen neuen Job in der Gastronomie und kann deshalb nicht anfangen zu arbeiten.,51.991910874051655,12.12437093041374,Zerbst/Anhalt,Stadt,Sachsen-Anhalt,18-24,male,citizen,LAND_15_SM,Sachsen-Anhalt - Ministerium für Soziales,Land,11,3,27,9,2025-02,1,False,True,True,False,2025-02-27,2025-02-24/2025-03-02
ISS_20250613034005_9084,2023-09-09 11:10:00,Gesundheit,Die Wartezeit beim Gesundheitsamt für meinen Termin zur Anerkennung meiner EU-Krankenschwester-Ausbildung beträgt bereits vier Monate. Ich kann nicht arbeiten und brauche dringend eine schnellere Bearbeitung meines Antrags.,48.34540613102974,10.885432364997763,Augsburg,Stadt,Bayern,25-34,female,migrant_eu,LAND_11_SM,Berlin - Ministerium für Soziales,Land,11,5,9,36,2023-09,3,True,True,True,False,2023-09-09,2023-09-04/2023-09-10
ISS_20250613034006_4807,2023-10-04 08:18:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat seit Monaten kein Wartehäuschen mehr, nachdem es bei einem Unfall beschädigt wurde. Besonders für ältere Fahrgäste ist es bei schlechtem Wetter sehr unzumutbar, dort im Regen zu stehen.",49.75750591971744,7.975126718084283,Wendelsheim,Gemeinde,Rheinland-Pfalz,55-64,female,citizen,LAND_04_VM,Bremen - Ministerium für Verkehr,Land,8,2,4,40,2023-10,4,False,True,True,False,2023-10-04,2023-10-02/2023-10-08
ISS_20250613034006_8470,2025-03-13 13:05:00,Wirtschaft,"Die Gewerbeanmeldung für meinen kleinen Laden dauert schon drei Monate, obwohl ich alle Unterlagen eingereicht habe. Ohne die Genehmigung kann ich nicht arbeiten und meine Familie nicht ernähren - bitte helfen Sie mir endlich weiter.",50.61722984734243,8.791431745281926,Buseck,Gemeinde,Hessen,25-34,female,migrant_non_eu,LAND_13_MW,Mecklenburg-Vorpommern - Ministerium für Wirtschaft,Land,13,3,13,11,2025-03,1,False,True,False,True,2025-03-13,2025-03-10/2025-03-16
ISS_20250613034007_1554,2024-01-15 15:25:00,Verkehr,Die Straße durch den Sachsenwald ist voller Schlaglöcher und wird immer schlechter. Besonders nach dem letzten Regen ist sie kaum noch befahrbar - mein Auto hat schon Schäden davongetragen und andere Autofahrer weichen gefährlich aus.,53.53055273665192,10.373839904999208,Sachsenwald (Forstgutsbez.),Gemeindefreies Gebiet,Schleswig-Holstein,25-34,female,citizen,LAND_04_VM,Bremen - Ministerium für Verkehr,Land,15,0,15,3,2024-01,1,False,True,False,True,2024-01-15,2024-01-15/2024-01-21
ISS_20250613034007_4010,2024-04-28 03:08:00,Umwelt,"Die Mülltonnen an der Bushaltestelle Dorfstraße quellen seit einer Woche über und der Gestank ist unerträglich. Außerdem liegt überall Abfall rum, weil die Leute ihren Müll einfach daneben stellen wenn die Tonnen voll sind.",53.88484526297564,10.870424011441385,Selmsdorf,Gemeinde,Mecklenburg-Vorpommern,35-44,male,citizen,LAND_06_MW,Hessen - Ministerium für Wirtschaft,Land,3,6,28,17,2024-04,2,True,False,False,False,2024-04-28,2024-04-22/2024-04-28
ISS_20250613034008_9877,2025-03-12 09:54:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Kornwestheim ist viel zu hoch im Vergleich zu Nachbarstädten. Dadurch wandern Unternehmen ab und wir verlieren Arbeitsplätze - das schadet unserer lokalen Wirtschaft enorm.,48.866814959400365,9.187996336251784,Kornwestheim,Stadt,Baden-Württemberg,35-44,male,citizen,LAND_11_MW,Berlin - Ministerium für Wirtschaft,Land,9,2,12,11,2025-03,1,False,True,True,False,2025-03-12,2025-03-10/2025-03-16
ISS_20250613034008_3003,2023-09-29 14:46:00,Migration,"Die Bearbeitungszeiten im Ausländeramt sind viel zu lang - mein Nachbar wartet schon seit drei Monaten auf seinen Aufenthaltstitel und kann deshalb nicht arbeiten. Das kann doch nicht sein, dass alles so langsam geht.",51.2335661088602,13.019606678483266,Mügeln,Stadt,Sachsen,45-54,male,citizen,LAND_05_SM,Nordrhein-Westfalen - Ministerium für Soziales,Land,14,4,29,39,2023-09,3,False,True,False,True,2023-09-29,2023-09-25/2023-10-01
ISS_20250613034008_8353,2023-03-21 04:54:00,Umwelt,"Der Grünschnitt und Gartenabfälle liegen seit drei Wochen unabgeholt am Ortsrand von Bastheim und stinken fürchterlich. Meine Nachbarn und ich sind empört über diese unhygienischen Zustände, die auch noch Ungeziefer anlocken.",50.39414710991554,10.17780585410783,Bastheim,Gemeinde,Bayern,55-64,female,citizen,LAND_14_MW,Sachsen - Ministerium für Wirtschaft,Land,4,1,21,12,2023-03,1,False,False,False,False,2023-03-21,2023-03-20/2023-03-26
ISS_20250613034008_8712,2024-07-19 06:28:00,Sicherheit,"Die Straßenbeleuchtung am Fußweg zwischen Bahnhof und Ortsmitte ist seit Wochen kaputt. Abends ist es dort stockfinster und als junger Mann fühle ich mich unsicher, besonders wenn ich spät von der Arbeit komme.",47.78048439376997,8.76194086408565,Hilzingen,Gemeinde,Baden-Württemberg,18-24,male,citizen,LAND_15_IM,Sachsen-Anhalt - Ministerium des Innern,Land,6,4,19,29,2024-07,3,False,False,True,False,2024-07-19,2024-07-15/2024-07-21
ISS_20250613034009_9529,2024-10-06 06:21:00,Bildung,"Die Kita in Wahrenholz hat seit Monaten zu wenig Personal - mein Sohn wird regelmäßig früher nach Hause geschickt oder ich muss ihn später bringen. Das kann so nicht weitergehen, wir Eltern brauchen verlässliche Betreuungszeiten für unsere Arbeit.",52.609660602259765,10.599926829916896,Wahrenholz,Gemeinde,Niedersachsen,25-34,female,citizen,LAND_06_BM,Hessen - Ministerium für Bildung,Land,6,6,6,40,2024-10,4,True,False,True,False,2024-10-06,2024-09-30/2024-10-06
ISS_20250613034009_6101,2024-10-05 10:22:00,Gesundheit,"Die Wartezeit beim Hausarzt in Ochsenhausen beträgt mittlerweile über drei Wochen für einen normalen Termin. Als Berufstätiger finde ich es unmöglich, dass man für eine einfache Untersuchung so lange warten muss - das kann doch nicht normal sein.",48.075623365535705,9.934295477364364,Ochsenhausen,Stadt,Baden-Württemberg,25-34,male,citizen,LAND_15_SM,Sachsen-Anhalt - Ministerium für Soziales,Land,10,5,5,40,2024-10,4,True,True,True,False,2024-10-05,2024-09-30/2024-10-06
ISS_20250613034009_2520,2024-04-08 15:18:00,Verkehr,"Die Bushaltestelle an der Berliner Straße hat keine Überdachung und bei Regen stehen wir völlig im Nassen. Außerdem kommt der Bus 38 morgens oft 10-15 Minuten zu spät, wodurch ich regelmäßig zu spät zur Arbeit komme.",52.34016045337535,10.676088144372995,Lehre,Gemeinde,Niedersachsen,25-34,female,citizen,LAND_06_VM,Hessen - Ministerium für Verkehr,Land,15,0,8,15,2024-04,2,False,True,False,True,2024-04-08,2024-04-08/2024-04-14
ISS_20250613034009_1809,2024-04-28 07:24:00,Migration,"""Die Bearbeitung meines Antrags auf Familienzusammenführung für meine Verlobte dauert bereits über ein Jahr. Ich bekomme keine klaren Auskünfte über den Stand und wann endlich eine Entscheidung getroffen wird.""",53.19704810114733,7.249340743153207,Bunde,Gemeinde,Niedersachsen,18-24,male,citizen,LAND_10_SM,Saarland - Ministerium für Soziales,Land,7,6,28,17,2024-04,2,True,False,True,False,2024-04-28,2024-04-22/2024-04-28
ISS_20250613034009_9999,2023-01-14 16:57:00,Migration,"Die Wartezeiten im Bürgerbüro sind seit Monaten viel zu lang, weil nur ein Schalter für alle Angelegenheiten geöffnet ist. Besonders bei Terminen für Ausweisdokumente muss man wochenlang warten, das ist für berufstätige Bürger unzumutbar.",48.58769696204703,9.899052815278525,Amstetten,Gemeinde,Baden-Württemberg,25-34,female,citizen,LAND_15_SM,Sachsen-Anhalt - Ministerium für Soziales,Land,16,5,14,2,2023-01,1,True,True,False,True,2023-01-14,2023-01-09/2023-01-15
ISS_20250613034009_5446,2024-01-04 11:05:00,Sicherheit,Der Fußweg zwischen Bahnhof und Ortsmitte ist abends völlig unbeleuchtet und ich fühle mich als junge Frau sehr unsicher. Könnten Sie bitte mehr Straßenlaternen installieren oder die defekten reparieren?,50.86268528480536,8.691408671625199,Lahntal,Gemeinde,Hessen,18-24,female,citizen,LAND_10_UM,Saarland - Ministerium für Umwelt,Land,11,3,4,1,2024-01,1,False,True,True,False,2024-01-04,2024-01-01/2024-01-07
ISS_20250613034009_5710,2024-03-26 20:37:00,Sicherheit,"Der Fußweg entlang der Neustädter Straße ist abends völlig unbeleuchtet und sehr gefährlich. Besonders für ältere Bürger ist das Sturzrisiko hoch, da man die Gehwegplatten und Schlaglöcher nicht sehen kann.",47.93801417773993,8.189566159266597,Titisee-Neustadt,Stadt,Baden-Württemberg,45-54,male,citizen,LAND_09_UM,Bayern - Ministerium für Umwelt,Land,20,1,26,13,2024-03,1,False,False,False,False,2024-03-26,2024-03-25/2024-03-31
ISS_20250613034009_4524,2025-05-19 21:02:00,Wirtschaft,"Die Jugendarbeitslosigkeit in Wustrow ist viel zu hoch und es gibt kaum Ausbildungsplätze für junge Leute wie mich. Viele meiner Freunde sind nach der Schule weggezogen, weil hier einfach keine beruflichen Perspektiven existieren.",53.21990428513603,12.933187608953077,Wustrow,Gemeinde,Mecklenburg-Vorpommern,18-24,male,citizen,LAND_02_FM,Hamburg - Ministerium der Finanzen,Land,21,0,19,21,2025-05,2,False,False,False,False,2025-05-19,2025-05-19/2025-05-25
ISS_20250613034011_4444,2024-01-29 11:08:00,Umwelt,"Der Grünschnitt am Radweg zwischen Wilhelmsburg und dem Nachbardorf wird seit Monaten nicht mehr gemäht. Die Brennnesseln und Dornen wachsen schon auf den Weg und man kann kaum noch sicher fahren, besonders mit dem Mountainbike.",53.64293904261312,13.811924354307925,Wilhelmsburg,Gemeinde,Mecklenburg-Vorpommern,18-24,male,citizen,LAND_09_UM,Bayern - Ministerium für Umwelt,Land,11,0,29,5,2024-01,1,False,True,True,False,2024-01-29,2024-01-29/2024-02-04
ISS_20250613034011_4615,2023-03-11 15:08:00,Sicherheit,"Der Fußweg entlang der Aarstraße ist abends völlig unbeleuchtet und die Straßenlaternen sind seit Monaten kaputt. Als Vater mache ich mir Sorgen um die Sicherheit meiner Familie, wenn wir dort abends spazieren gehen.",50.15495703579112,8.172323184227679,Taunusstein,Stadt,Hessen,35-44,male,citizen,LAND_16_UM,Thüringen - Ministerium für Umwelt,Land,15,5,11,10,2023-03,1,True,True,False,True,2023-03-11,2023-03-06/2023-03-12
ISS_20250613034011_4523,2023-11-06 10:34:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit Wochen kaputt, dadurch ist der Gehweg abends völlig dunkel und gefährlich. Als älterer Bürger traue ich mich kaum noch nach Einbruch der Dunkelheit dort zu gehen.",49.06216788457552,8.908756634961179,Zaberfeld,Gemeinde,Baden-Württemberg,55-64,male,citizen,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,10,0,6,45,2023-11,4,False,True,True,False,2023-11-06,2023-11-06/2023-11-12
ISS_20250613034012_6075,2025-01-19 07:32:00,Bildung,Die Computerausstattung an der Uni Köln ist eine Katastrophe - ständig stürzen die Rechner ab und das WLAN funktioniert nicht. Wie sollen wir so vernünftig studieren und uns auf Prüfungen vorbereiten?,50.94545157788019,6.973920728217749,Köln,Stadt,Nordrhein-Westfalen,18-24,male,citizen,LAND_15_BM,Sachsen-Anhalt - Ministerium für Bildung,Land,7,6,19,3,2025-01,1,True,False,True,False,2025-01-19,2025-01-13/2025-01-19
ISS_20250613034011_2155,2024-04-05 00:09:00,Wirtschaft,"Die Gewerbeanmeldung für mein kleines Café dauert jetzt schon drei Monate - ich verliere täglich Geld, weil ich nicht öffnen kann. Das Wirtschaftsamt antwortet nicht mal auf meine E-Mails, obwohl alle Unterlagen vollständig eingereicht wurden.",52.64528722307652,10.094990265823515,Celle,Stadt,Niedersachsen,35-44,male,citizen,LAND_12_FM,Brandenburg - Ministerium der Finanzen,Land,0,4,5,14,2024-04,2,False,False,False,False,2024-04-05,2024-04-01/2024-04-07
ISS_20250613034011_6690,2024-02-02 02:33:00,Sicherheit,"Die Straßenbeleuchtung in der Wallfahrtstraße ist seit drei Wochen kaputt, wodurch der Gehweg abends völlig dunkel ist. Als Anwohner mache ich mir Sorgen um die Sicherheit, besonders für ältere Mitbürger und Kinder auf dem Schulweg.",48.13971386428424,8.258215377978471,Triberg im Schwarzwald,Stadt,Baden-Württemberg,45-54,male,citizen,LAND_10_IM,Saarland - Ministerium des Innern,Land,2,4,2,5,2024-02,1,False,False,False,False,2024-02-02,2024-01-29/2024-02-04
ISS_20250613034012_6475,2024-02-11 08:24:00,Verkehr,"Die Bushaltestelle an der Rohrbacher Straße hat kein Wartehäuschen und bei Regen wird man komplett nass. Außerdem kommt der Bus 21 ständig zu spät, was besonders ärgerlich ist, wenn man zur Arbeit muss.",49.34254207216272,8.699944800298924,Leimen,Stadt,Baden-Württemberg,18-24,male,citizen,LAND_06_VM,Hessen - Ministerium für Verkehr,Land,8,6,11,6,2024-02,1,True,True,True,False,2024-02-11,2024-02-05/2024-02-11
ISS_20250613034012_4163,2024-08-24 15:11:00,Umwelt,"Die Mülleimer im Ortskern von Reken quellen seit Tagen über und der Gestank ist unerträglich. Besonders am Marktplatz stapelt sich der Abfall, was Ungeziefer anzieht und das Ortsbild verschandelt.",51.82313124752985,7.065560291011801,Reken,Gemeinde,Nordrhein-Westfalen,18-24,female,citizen,LAND_13_UM,Mecklenburg-Vorpommern - Ministerium für Umwelt,Land,15,5,24,34,2024-08,3,True,True,False,True,2024-08-24,2024-08-19/2024-08-25
ISS_20250613034020_5665,2024-04-27 01:22:00,Verkehr,Die Baustelle in der Poststraße dauert schon drei Monate und es gibt keine Umleitung - jeden Morgen stehe ich im Stau und komme zu spät zur Arbeit. Wann ist das endlich fertig?,52.99583452614107,9.856347921466616,Soltau,Stadt,Niedersachsen,35-44,female,citizen,LAND_07_VM,Rheinland-Pfalz - Ministerium für Verkehr,Land,1,5,27,17,2024-04,2,True,False,False,False,2024-04-27,2024-04-22/2024-04-28
ISS_20250613034015_8073,2024-11-10 02:30:00,Gesundheit,Das Gesundheitsamt hat seit drei Wochen nicht auf meinen Antrag für den Gesundheitspass reagiert. Ich brauche das Dokument dringend für meinen neuen Job im Lebensmittelbereich und kann deshalb nicht anfangen zu arbeiten.,50.3256124738696,7.195548963316863,Mayen,Stadt,Rheinland-Pfalz,25-34,male,citizen,LAND_08_SM,Baden-Württemberg - Ministerium für Soziales,Land,2,6,10,45,2024-11,4,True,False,False,False,2024-11-10,2024-11-04/2024-11-10
ISS_20250613034012_6468,2023-05-22 11:30:00,Sicherheit,Der Spielplatz an der Geiseltalseestraße ist abends völlig unbeleuchtet und wird regelmäßig von Jugendlichen für Alkoholkonsum genutzt. Zerbrochene Flaschen und Vandalismus machen den Platz für Familien tagsüber gefährlich und unbrauchbar.,51.31139232809976,11.782325626340656,Mücheln (Geiseltal),Stadt,Sachsen-Anhalt,35-44,male,citizen,LAND_05_UM,Nordrhein-Westfalen - Ministerium für Umwelt,Land,11,0,22,21,2023-05,2,False,True,True,False,2023-05-22,2023-05-22/2023-05-28
ISS_20250613034013_9664,2025-01-28 00:45:00,Migration,"Die Bearbeitung meines Antrags auf Familienzusammenführung dauert bereits über ein Jahr. Trotz mehrfacher Nachfrage beim Ausländeramt erhalte ich keine konkreten Informationen zum Bearbeitungsstand, was sehr belastend für meine Familie ist.",52.02576646933069,13.088074599229223,Jüterbog,Stadt,Brandenburg,25-34,male,citizen,LAND_05_SM,Nordrhein-Westfalen - Ministerium für Soziales,Land,0,1,28,5,2025-01,1,False,False,False,False,2025-01-28,2025-01-27/2025-02-02
ISS_20250613034012_7259,2025-04-30 23:27:00,Digitalisierung,Das Online-Portal für die Beantragung meiner Aufenthaltserlaubnis ist seit Tagen nicht erreichbar. Mein Termin läuft bald ab und ich kann keinen neuen Antrag stellen - das ist sehr stressig für mich.,51.1615280804762,7.066006899631727,Solingen,Stadt,Nordrhein-Westfalen,25-34,male,migrant_non_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,23,2,30,18,2025-04,2,False,False,False,False,2025-04-30,2025-04-28/2025-05-04
ISS_20250613034013_7916,2023-09-21 07:50:00,Wirtschaft,"Die kleinen Geschäfte in unserem Ortszentrum stehen alle leer, weil die Mieten zu hoch sind und keine Unterstützung von der Gemeinde kommt. Unsere Dorfmitte stirbt aus und wir müssen für alles nach Strausberg fahren.",52.50975302996236,13.939199294108777,Rehfelde,Gemeinde,Brandenburg,45-54,female,citizen,LAND_07_MW,Rheinland-Pfalz - Ministerium für Wirtschaft,Land,7,3,21,38,2023-09,3,False,False,True,False,2023-09-21,2023-09-18/2023-09-24
ISS_20250613034014_8857,2023-08-01 09:35:00,Sicherheit,"Die Beleuchtung am Fußweg entlang der Holtemme ist seit Wochen kaputt. Abends traue ich mich als Frau nicht mehr allein dort lang zu gehen, weil es viel zu dunkel ist und man nichts sieht.",51.81637323864454,10.744855103793377,Wernigerode,Stadt,Sachsen-Anhalt,45-54,female,citizen,LAND_06_IM,Hessen - Ministerium des Innern,Land,9,1,1,31,2023-08,3,False,True,True,False,2023-08-01,2023-07-31/2023-08-06
ISS_20250613034014_9527,2024-09-13 19:55:00,Umwelt,Die Mülltonnen in der Siedlung Am Waldrand werden seit drei Wochen nicht mehr regelmäßig geleert. Der Gestank ist unerträglich und lockt Ungeziefer an - meine Nachbarn und ich sind sehr verärgert über diese unhaltbaren Zustände.,51.34099874794322,8.40124244520532,Bestwig,Gemeinde,Nordrhein-Westfalen,55-64,female,citizen,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,19,4,13,37,2024-09,3,False,False,False,False,2024-09-13,2024-09-09/2024-09-15
ISS_20250613034021_3640,2023-10-03 23:52:00,Bildung,Die Schulbusse zur Grundschule Broderstorf fahren seit drei Wochen unregelmäßig und kommen oft 15 Minuten zu spät. Meine Kinder verpassen dadurch ständig die erste Stunde und ich muss sie immer öfter selbst zur Schule fahren.,54.09267542550548,12.275573171962066,Broderstorf,Gemeinde,Mecklenburg-Vorpommern,45-54,female,citizen,LAND_14_BM,Sachsen - Ministerium für Bildung,Land,23,1,3,40,2023-10,4,False,False,False,False,2023-10-03,2023-10-02/2023-10-08
